idx,pcx_1,pcx_2,pcx_3,pcx_4,pcx_5,pcx_6,pcx_7,pcx_8,pcx_9,pcx_10,pcx_11,pcx_12,pcx_13,pcx_14,pcx_15,pcx_16,pcx_17,pcx_18,pcx_19,pcx_20,pcx_21,pcx_22,pcx_23,pcx_24,pcx_25,pcx_26,pcx_27,pcx_28,pcx_29,pcx_30,pcx_31,pcx_32,pcx_33,pcx_34,pcx_35,pcx_36,pcx_37,pcx_38,pcx_39,pcx_40,pcx_41,pcx_42,pcx_43,pcx_44,pcx_45,pcx_46,pcx_47,pcx_48,pcx_49,pcx_50,pcx_51
18000000043,-0.5420908364836777,-0.422012722216301,0.4326732270641383,-0.3911010608971761,0.2385888514560931,-0.09970152324466466,0.6357555106411976,0.3736360722546362,0.816029138530753,0.15925538576325446,-0.30159500434281344,-0.227382686490021,-0.1478750426171091,0.40182669498709966,0.5947646312436948,0.3246407104744951,0.1464829180711255,-0.1316549518622769,-1.1624936504574996,-0.12475289858618163,-0.5471304628379613,0.09194995649982694,0.21725646675769375,0.13708720680935416,-0.21462517467269457,-0.1536010004895209,-0.22565992209647662,0.11155415658263011,-0.5180819875593294,-0.1700269630009328,0.038048237390567306,-0.018570059993552747,-0.3210185992742198,0.008035855801168317,-0.04053562079241272,0.16288714714996352,0.006433869976308803,-0.4145198226799966,0.38976938994517646,0.20565071064237744,-0.18801004227936197,-0.02705707375225777,0.0724425948719433,0.013033998122901347,0.0845236547291358,-0.11896497015109649,0.4451697600432356,0.0579731253460377,-0.3434835390425997,-0.13461950323161903,0.3205872102238883
12000002575,-0.15573457827907866,0.1503103078919929,-0.2188214473343482,0.08760856869849618,-0.6754245171900888,-0.8810703060551308,0.6464688059689662,-0.19847990639075733,0.8989574241637721,0.5202461257090318,0.19420143138111765,0.19477164003862557,-0.04493106685285213,0.18165288955443548,0.17659652351439942,0.06244954813224617,-0.5020717752538703,0.016672446932207933,0.20449983222178608,-0.14851622752011825,0.2032807845800275,-0.42141861529537294,-0.24571638712660793,-0.005119164081989237,-0.2920405871828847,0.27871199616463505,-0.12490591841775103,-0.00709856708857899,-0.1620038799612836,-0.21177628697682416,0.23965252241360285,-0.01808198272077509,0.011683434513408069,0.17415012480121847,-0.4989175236961652,-0.06368075187379554,0.29776118221108205,-0.11356776016370672,0.007317011160286477,0.06324069059699106,0.16064809752383122,-0.22992740394676925,-0.12213281392381417,0.29333991200298515,0.11204120928379105,0.012532276349841963,0.05224889752568282,0.03055600808714741,-0.3335083034257626,0.1788390339592547,-7.986318801176118e-4
24000001025,-0.030363006525734662,-0.7959661701490883,0.41591622414256585,1.047101540380976,0.05635935326413565,0.39314273728920696,-0.7099675576443741,-0.3632978156539118,0.33465345364340204,0.2412464394943062,-0.08089442775897215,-0.21119683741165568,-0.30188711444556526,0.032668151337383,0.31635928164859745,0.1498078129011065,-0.23685166236384725,-0.1658960976413435,0.1961525827778213,-0.3492308957814003,0.12923582338685516,-0.4428502597724705,-0.22716358058229183,0.16893211904792993,0.7111232212870092,-0.445154279553522,0.08181751365895065,0.1390582310568489,0.010249888894030772,0.006986356485623761,0.15345849904023107,0.08964388701081394,-0.041584640137647545,0.15994221553679608,-0.007627747752734559,-0.1685229825326564,0.20263908383052665,-0.03358076654432615,0.1261767198283793,-0.05886509351557072,-0.06821451145274401,0.07463851826023397,-0.06457649478483238,0.04327006441202811,0.12085141711026091,0.1587834981155409,-0.20217441709224399,0.17626214542711247,-0.12212454666703762,-0.16559993444147772,0.31452254372078664
24000009508,-0.06929492132832946,-0.3021531039739564,-0.3801964012516576,0.5843457904143696,0.0765877533769314,0.35500728026848605,0.5115432598371996,-0.1871983304304798,-0.12407454561883624,0.1594738149446354,0.09727646245514207,-0.5271595472065793,-0.4988413575950784,-0.4371966756661816,-0.015530350844455398,-0.06749016378303839,0.022321900937092604,-0.05101983861750707,-0.06096020479977342,0.5092657876583956,-0.38182337271332767,-0.09956638542038429,-0.5526689727723583,-0.11639014167410663,0.3700545448287681,-0.06415374122394284,0.4102045788762056,-0.5989871273148271,0.11834945928742836,-0.32453111131975865,-0.06130261464137283,-0.06099511963342334,0.15350819395208187,-0.09634018845828811,0.11931117989251826,0.22707856323587428,0.06567634404542493,-0.24540394200449508,0.16340594828050406,0.005376451944309808,-0.3345370874518707,-0.09330628033015563,-0.09720342051119725,0.1041419930217948,0.10358872752423379,0.2178870750071867,-0.07480501889128575,-0.07469010193805248,0.05401698490948921,-0.06780016074392367,-0.1385982391624352
7000002756,-0.6493174131308823,-0.8249948727602738,0.5414510795500875,-0.41127038838425767,0.227880783509604,-0.05451695499504862,-0.11181091993084398,-0.3033684790100566,0.35562010244097253,-0.07377449557845628,-0.2800033442528229,-0.025222666878680508,0.10133674732828203,-0.004268837729216615,0.08306814198436874,-0.7501678220704564,-0.05350144699577082,0.4030422704225233,0.029591883667726773,0.2640868768180389,-0.2028336347350975,-0.0777678841470879,-0.40215525945115166,0.01107809551770772,0.3717862418532803,0.5573079484326094,-0.2116207120330988,1.1473884488539592,0.1216937033102278,-0.3852340988873241,-0.1996064602441902,-0.23348468065362096,0.8264358464166919,0.25797409292173956,0.40771649493237067,0.11980069922977521,-0.2726345609101411,0.36257341240220986,0.4573925279926279,0.01954848802542785,0.07559429763807482,0.135486018468337,0.3168983908708065,0.3609928311116112,0.6305539928547429,0.11331382366512474,0.16742888899558678,-0.2246728023356387,0.18517486455388496,-0.1145139690465245,-0.22122055089059492
7000006587,0.7269207300504501,-0.2930821575299282,0.06451487517456393,0.08695026427479803,0.07958491027035865,0.007275348512573898,-0.760748425500051,-0.06301840243193206,0.9925409428140698,-0.3964855818747002,-0.15698574717606778,-0.3197461021225626,0.06588991093483533,-0.613291360655796,-0.1113883013832169,-0.28452248108715256,0.1618633204772736,0.3573859515464539,-0.3223515871878728,-0.27886859964970584,0.12699248640851768,-0.2943414577766184,-0.24415780595860176,0.005490145719910855,0.2253379782157587,0.3793908549513941,-0.02685262980934649,0.318072634411913,0.39059451273104095,-0.1518937675775839,-0.14014753470235977,0.012979399537144509,0.30000921560154226,-0.14697443750634936,-0.04667487468423214,-0.4378679357849105,0.11610055614243892,-0.20839606913506706,-0.529406050891375,-0.03911730115867221,-0.45120965890910586,-0.1977764230112695,0.21892955839932063,-0.06275982766798921,-0.3023861730133497,-0.36896386450764534,-0.28643290518984826,-0.10625176117235607,-0.024166448729569003,-0.13485271075175082,0.13103539805522155
26000002411,0.12220509513584274,-0.045991268810237226,-0.44844441667549456,0.10084031351797063,-0.292540979133019,-0.27656749882485604,-0.8231762877025327,0.7812164977304342,0.9622815917766793,0.24523959657540392,-0.7271993334838939,0.236844069031073,-0.6596818033266175,-0.25400341151555467,0.2929542447966778,0.7479018884923517,-0.9058477690286175,-0.06280887027679058,0.16008592506389394,-0.265188249255174,0.2476800690083682,-0.34942572088801765,0.018046462858389366,0.4073793216808239,0.15418835430876318,-0.5098220733500296,-0.4961579707409384,-0.39283614540058664,-0.3143003108228255,-0.34430448462620594,-0.292946362322202,0.4800630110730289,0.28242865577370246,0.19900631538235225,0.7144146422815991,-0.014379312856580423,-0.23668367561226494,-0.20580556092216726,0.28219664595143884,-0.3312450799134777,-0.05279325755318791,-0.15539449766369873,0.04053180225864258,-0.2691340712885214,0.324914521497768,-0.1954740061738713,-0.06022219347307245,0.22458171452589284,-0.2551425346838214,-0.042180302611783516,-0.16642639816849145
12000000087,-0.44276103924570925,-0.4505665100702396,0.007239902897810179,-0.6968666276848191,0.20052010227418468,0.2147497934021238,0.401743248135603,0.41750854560611916,0.8603902758442755,0.14853401409643469,0.016360171285497202,-0.3470466069162875,0.01935512925317345,0.37714091696954366,0.31003007726721565,0.07422584566428884,-0.05891158226327067,-0.18844288107090637,-0.8080314192539674,0.012314202878496536,-0.31314654889732313,-0.20820504322894892,-0.07877703833811944,-0.04332451788241547,-0.01311186144535973,-0.09343500443219852,-0.35883967270204536,0.12127390877623004,-0.44202553942580985,-0.17189608542702925,0.05246079537088487,0.04303409090018498,0.05309791582151273,0.1967003809954812,-0.25750187677025566,-0.2307741591300663,0.1065567267906484,-0.20014383938972993,0.1140069972840867,0.08660672694083844,0.07991854759870098,0.014865368735422801,0.09550819971583466,-0.026195340888985355,0.11426591326294469,0.001309572835404114,0.09670069785161164,0.28036799541985935,-0.22559700327986476,0.041188186213976234,0.060238631312207094
7000001184,0.13974425108342167,-0.472211279128035,1.3266571641459417,0.5351838009373417,-1.0815874183599816,-0.5078105760739503,-0.15919776639297523,0.30073007394748397,0.3463979761607014,0.5453012737219574,-0.6762532372922438,1.13848732479743,-0.9192849481941692,0.19148764700764875,-0.3478091089326118,-0.30569012562150094,-0.2708034318165233,-0.30367691679137754,-0.0869170364752172,0.09631643166578573,-0.21374300390517367,-0.2876337636940268,0.05537354805778516,-0.39229515584866265,0.9319737792151249,0.00229784602609695,0.054228067055951124,0.06670049235555192,-0.1894483455855536,0.008821737497120605,0.025045571546813798,0.33748633785346976,0.040812065125868977,0.03008809844442066,-0.3771624585256075,0.29814119358105806,0.03462041751624581,0.06728822572425194,-0.22517712602989912,-0.09744569476182705,0.27286741669231923,0.0016168651025960032,0.03420054475333448,0.14900740124359474,-0.13198153589642075,0.0697593327402485,0.1617872772682793,-0.1769582387155904,-0.2642991362564751,0.1058849715293523,-0.1483194350509398
23000001226,-0.30059129224453085,0.2901180117620319,0.14603591365186383,0.651863340207508,-0.8754546778703824,-0.9696051684205707,0.9599701699292064,-0.11013895338578655,0.1960402071681458,-0.09210723250817787,-0.07752310429489423,-0.3148615351710134,-0.6504618702884725,-0.27079195262978645,-0.01140272327829455,0.010182238466152828,-0.20662287795978104,0.9615819394907252,-0.2352762273681475,-0.42510375477019546,-0.13242413690486912,-0.02937854368907891,0.14563572358938648,-0.06222967356565445,0.0870110038814641,-0.05646109501578214,-0.23826573373503637,-0.1655546511107588,0.13693449877298935,-0.3916581014585954,-0.14188071295917232,0.29542941213734536,0.04206804603344159,-0.04416727909545884,-0.08858395816037368,0.12612627843820687,0.6673953477542034,0.3550654105395329,0.5384150468376627,-0.16917179605248123,0.10363105746017359,-0.36394316964709383,0.453998784533585,-0.10592658095956217,-0.36540577682540193,0.13725274977098956,-0.02637216537474389,0.052068290979455964,-0.010640759082928886,0.15050375908974584,0.14709764339810855
202000001051,0.9415044094653733,-1.1781530898710013,-0.16616358953519886,0.3048927629033834,0.08246288269052485,0.5272696909063477,0.4865018710072643,0.5265411599981551,0.696189708283214,0.14431948993850574,-0.17281757375177254,-0.10484496672138047,-0.161136283892593,0.030757500784215925,-0.06366184741767678,-0.13416981505432382,0.1274234356441003,0.17282073891043004,0.05695179623664219,0.21182452031972657,-0.0785610344514844,0.13406502254608313,0.12480127230919492,-0.2391448071102014,-0.1695374445929146,-0.1630915044345957,-0.06467188052443536,-0.04180563610401871,0.32566017952611326,-0.4119798184666764,0.11030307789856963,0.11399422577337365,0.18473376249089493,0.06044330512043984,0.10646173256584684,-0.22061114099960763,-0.21535416441480343,0.4096674035693551,0.22497553462267594,-0.03153624424808875,0.08345743047027868,0.04972269628418022,-0.16706329496565603,0.29436868292691626,0.06834087399251748,-0.013442847278700348,0.1490338478827461,-0.2677414610417843,0.04823217700071275,-0.2977359835872515,0.07507944974291575
9000001424,-0.2163279071293334,0.049707346030339286,-0.33925567529820566,0.2590718802910509,-0.09727676550197378,-0.18309510955299774,0.7776588233071062,0.5188872544226452,0.5469122333207314,-0.6530882504810973,0.1170503380856511,-0.6446775449479158,-0.537981780091623,0.04481566109332734,0.028602798239265273,0.21228714853653124,0.02493038066384154,0.06902497636724077,0.07065503455123284,0.011669888052085237,0.1363200330491824,-0.08771017705574981,-0.17712405908311002,-0.12198350539955882,0.2906508468249751,-0.07808274790025624,-0.12274571220227881,0.05274115210874133,0.04994798349948414,-0.032006106292384214,0.005091268349226248,0.331144091994955,0.24603697919044096,0.020686803922166177,-0.15525006427117366,0.20963565532939218,0.210709610947096,-0.170593314163194,0.14475082269609157,-0.07330258107733423,-0.01772195756125556,0.00841011746877443,-0.09141126420210605,0.03485281582761104,0.09064934389497131,0.20992472859338007,0.09147300787800441,-0.1898637124373741,0.2288244907354324,-0.20963987623915872,-0.005267608494192902
10000000070,1.0434301699651236,-0.5347242240994834,-0.43294769865031024,-0.2663600771174277,-0.5292719637131783,-0.057234773290105664,0.2653001996709724,-0.12356203527760688,-0.08194656459881841,-0.20059201380797076,-0.6619701046403983,-0.35122019798934184,-0.5130086056114282,-0.0397950814140846,0.16145921232870025,-0.006147342657499423,0.032686441788631435,0.2607525273678616,-0.29630037675995957,0.19203196118529134,0.41707566259852463,0.20622471218534463,-0.12010688852505397,-0.44864017252512167,0.06060939061480607,-0.25657839509598224,-0.10417074378870797,-0.1415015354931383,0.019002718888500372,-0.36853947846602203,0.14193216792709298,-0.04776819384377444,0.24805358020099785,-0.07442583073767692,0.05580427431549963,0.15102405019782705,0.08342680390722407,-0.013708320836874552,0.30817896764283165,0.18857921794929192,-0.05658637202503313,-0.1965507637162628,0.14917010355257884,-0.32254620643545423,-0.29119024075861333,0.10876646131771794,0.30512710136342114,0.2296757239158684,-0.1619175775522539,0.010541124019423774,0.36923459136973125
7000002174,-0.020134368077351642,0.029507092648452464,0.4880960227944294,0.42171536382742675,-0.09362103855929149,-0.47062036758039216,-0.35375450738933323,0.022221954107167922,0.08910702101868465,-0.25193949194854715,0.1369534195125016,0.8855491728995775,-0.5922142170663125,-0.14773778113979036,-0.3504604151181948,-0.20004207704379678,-0.21723596759032707,-0.03866757586300633,-0.6926710777481981,0.4526755154229376,-0.7551158386172776,0.8822561336128016,-0.18458567640497256,-0.362765934560341,-0.22596297132574691,0.08396285306695656,-0.27378531029194375,0.37081963597826506,0.06873178241100152,0.516620958856751,-0.13864631143231654,0.3508431870154413,0.004588312034123818,-0.7806499121222639,0.03692706784130076,-0.21905680351507825,0.3168114049976951,0.0032993006223355215,0.23338907257328478,-0.24293824138065667,0.2739101384476345,0.12247767185742445,-0.12221589771947183,0.30195317702929464,0.09068811752448885,0.10621500836654571,0.4369264639432294,0.2630834061222772,0.12656160138305791,-0.39570672021067077,0.03639632154050847
7000008641,-0.4969495665616118,-1.2871668271526926,-0.8351351696619369,0.06796500854175305,0.25064903913382897,0.1363357382170277,-0.15150605000424272,-0.6704909792364749,0.27227240389296903,0.26071412512540937,-0.42314284434290217,0.17979500855647396,-0.2741416561103582,-0.016226559514091243,0.14247623347007024,-0.14859047985671228,-0.05020301818465849,0.21134027162905347,-0.4434927408073365,0.32766788814940134,-0.3910557989524777,0.1272926719754444,-0.2224859687366196,0.394384110151003,0.3797321513124769,0.053258683107396995,-0.5039994809850344,0.5298252212552557,0.3724753235121967,-0.18632062137609812,0.437801619631014,0.1788464840343484,0.3329875213928012,0.17317475397315052,0.2504623801450452,-0.4966618981266413,-0.07720390560590142,0.6294405937645081,0.11065551153819429,-0.22502673033320886,-0.21569758884384685,0.03521929884483576,0.26048136727987736,0.36063932111168157,0.1294856576338094,0.05673831683070305,0.11320323498592831,-0.1434471645620224,-0.24586219945399163,-0.3320947747111969,-0.09188626962490698
9000004260,0.08083150729783885,-1.7400857396510625,0.4497137828794056,-0.3096017844017733,1.0227914755932597,-0.017753179491903776,0.23147629015721496,0.2407775802555164,0.7903942131880537,-0.15156659179327073,-0.11248629952148007,-0.25585064825043047,-0.5433290164462659,0.030273502053608105,-0.014745435684411584,-0.046809470049679544,-0.6593301087826544,0.03767909612006881,0.16432494279404608,-0.8665690125988983,0.07419739781746189,-0.34828431659258735,-0.5859510879126479,-0.16809677435932033,-0.22069056647797525,0.20501128386917733,-0.21845797607587683,-0.418165512841067,0.19040388666039962,0.013928341008142213,-0.002947997999900767,-0.054198283369933375,-0.10307390611941572,0.022404476272268062,0.4763550909059976,0.4654306674045696,-0.3249033542793207,0.1319829974294602,0.20999363412916502,0.06533899188327884,0.2284638909877578,0.5208186309379037,0.32512191403134405,0.15307267092818863,-0.15347096302527397,0.05472486658421791,-0.060829676463422314,-0.6170590697486096,0.3098699922401912,-0.2050626797481779,-0.07415578934538652
5000003010,0.9911299112846772,-0.5234858927981647,0.3991256190333327,0.10647948463642207,-1.232288369530297,-0.3487416041882196,1.2353815732290994,-0.13248911680437128,0.20968191034800765,-0.8566718962141364,-0.3281388187429426,-0.3257409087477802,-0.62327513550748,-0.7089627266065024,0.5644316691312848,0.23402680843419219,0.15780023710965144,-0.1708702400021177,0.09436827108362152,-0.02550596098547698,-0.1832640928348776,0.34866170068179814,-0.15655071586256195,0.1251349179989509,-0.029370101752627407,-0.03131864716716129,0.20487600042862822,0.1878671658238077,0.194518850076298,-0.08888950912924076,0.11647852430558553,0.1341465573843986,0.2233174187049296,-0.3383928998669508,-0.19396338279010675,-0.05589891251314317,0.05923323025476008,0.21362676352385068,-0.04544255408978675,-0.32503585694741155,-0.2814138076868579,-0.011145085297063083,0.09098241406774968,-0.1358751542851282,-0.04718953891201298,0.12155485017470465,0.2725825938045442,0.22255831325457254,-0.06288747777799761,0.07899692464530016,0.03788104535020477
24999990130,-0.0017867962986796992,-0.961559648856063,0.3885559838542404,0.9825967438371217,-0.8505999602635855,0.4649990594276019,-0.15592105824088426,-0.4931751367409687,0.7547799692552656,-0.24996078308042347,-0.07457981167936995,-0.4582723939260706,-0.17831822713901552,0.3261930125199359,0.06931358704943011,-0.024311065879721372,-0.17611877899460204,-0.02335815432093788,0.39070190015404827,0.01920677108646726,0.23397684824981835,-0.16382486706020272,-0.04456159159438827,-0.23826486742975725,-0.054156380102944685,-0.05459408933401927,-0.10145755224737604,-0.16216265918331066,0.07783868971856982,-0.20743760539597395,-0.07092331210143674,0.059335793191929435,0.16588198225922493,-0.06210787229508456,-0.10505576473477125,0.052816233662973416,-0.0740772201517517,-0.007260377038377126,-0.014053348599722175,-0.035687471811083164,0.13876764620846693,0.06909796889939926,0.008982800451914949,0.0176223499172355,0.14655907383217118,-0.003247905795305303,0.06184527542440746,0.04590748350068652,0.01520975279444859,-0.02104724035112944,0.07046362759568518
